institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
235422,2010,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235422,2011,75,10.0,0.0,1.0,57.0,0.0,7.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
235422,2012,84,8.0,1.0,0.0,73.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
235422,2013,76,12.0,0.0,0.0,58.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0
235422,2014,58,11.0,0.0,0.0,42.0,0.0,3.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0
235422,2015,94,14.0,0.0,1.0,71.0,0.0,5.0,2.0,1.0,0.0,17.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0
235422,2016,101,22.0,0.0,0.0,68.0,0.0,8.0,1.0,2.0,0.0,17.0,2.0,0.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0
235422,2017,111,21.0,0.0,0.0,77.0,0.0,9.0,3.0,1.0,0.0,25.0,1.0,0.0,0.0,19.0,0.0,2.0,3.0,0.0,0.0
235422,2018,81,9.0,1.0,1.0,68.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0
235422,2019,74,4.0,0.0,1.0,58.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,0.0
235422,2020,121,2.0,0.0,0.0,100.0,0.0,7.0,7.0,0.0,5.0,50.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,3.0
235431,2014,437,3.0,66.0,43.0,30.0,5.0,205.0,26.0,56.0,3.0,124.0,0.0,24.0,10.0,7.0,2.0,64.0,7.0,10.0,0.0
235431,2015,463,4.0,59.0,49.0,44.0,10.0,210.0,45.0,42.0,0.0,142.0,0.0,25.0,7.0,12.0,1.0,69.0,13.0,15.0,0.0
235431,2016,434,1.0,54.0,66.0,37.0,5.0,190.0,39.0,41.0,1.0,142.0,0.0,23.0,18.0,8.0,3.0,69.0,10.0,10.0,1.0
235431,2017,442,3.0,62.0,61.0,45.0,6.0,184.0,45.0,34.0,2.0,131.0,1.0,27.0,8.0,11.0,2.0,63.0,11.0,8.0,0.0
235431,2018,287,1.0,49.0,33.0,30.0,3.0,104.0,46.0,21.0,0.0,92.0,0.0,25.0,4.0,6.0,1.0,41.0,10.0,5.0,0.0
235431,2019,330,5.0,54.0,37.0,49.0,5.0,122.0,32.0,25.0,1.0,108.0,2.0,20.0,6.0,15.0,1.0,45.0,12.0,6.0,1.0
235431,2020,360,4.0,70.0,45.0,48.0,7.0,113.0,41.0,31.0,1.0,138.0,0.0,39.0,10.0,14.0,0.0,46.0,16.0,13.0,0.0
235510,2010,82,0.0,0.0,8.0,0.0,0.0,55.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
235510,2011,86,3.0,19.0,5.0,5.0,0.0,52.0,0.0,2.0,0.0,21.0,0.0,4.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0
235510,2012,58,3.0,12.0,2.0,5.0,0.0,36.0,0.0,0.0,0.0,23.0,0.0,4.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0
235510,2013,39,0.0,7.0,3.0,0.0,0.0,27.0,0.0,2.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
235510,2014,68,1.0,12.0,10.0,8.0,0.0,35.0,0.0,2.0,0.0,29.0,1.0,7.0,1.0,3.0,0.0,15.0,0.0,2.0,0.0
235510,2015,96,2.0,6.0,13.0,7.0,4.0,53.0,8.0,3.0,0.0,36.0,1.0,1.0,6.0,1.0,1.0,23.0,3.0,0.0,0.0
235529,2010,59,0.0,0.0,3.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
235529,2011,69,0.0,1.0,3.0,6.0,0.0,59.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0
235529,2012,67,3.0,1.0,0.0,7.0,0.0,56.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0
235529,2013,47,0.0,0.0,0.0,7.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
235529,2014,75,2.0,1.0,2.0,3.0,0.0,65.0,0.0,2.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0
235529,2015,100,7.0,1.0,3.0,4.0,0.0,80.0,2.0,3.0,0.0,48.0,2.0,0.0,2.0,2.0,0.0,42.0,0.0,0.0,0.0
235699,2010,227,4.0,0.0,4.0,14.0,17.0,178.0,0.0,9.0,1.0,40.0,0.0,0.0,0.0,3.0,6.0,28.0,0.0,3.0,0.0
235699,2011,200,2.0,17.0,2.0,12.0,0.0,158.0,0.0,8.0,1.0,42.0,0.0,7.0,0.0,2.0,0.0,29.0,0.0,3.0,1.0
235699,2012,199,0.0,12.0,4.0,9.0,0.0,147.0,0.0,20.0,7.0,43.0,0.0,3.0,1.0,0.0,0.0,30.0,0.0,6.0,3.0
235699,2013,149,2.0,11.0,1.0,12.0,0.0,114.0,0.0,9.0,0.0,30.0,0.0,3.0,0.0,3.0,0.0,23.0,0.0,1.0,0.0
235699,2014,224,2.0,11.0,4.0,14.0,0.0,177.0,2.0,10.0,4.0,65.0,0.0,3.0,1.0,4.0,0.0,51.0,1.0,2.0,3.0
235699,2015,260,3.0,14.0,2.0,17.0,1.0,190.0,11.0,20.0,2.0,84.0,0.0,7.0,2.0,4.0,1.0,63.0,2.0,5.0,0.0
235699,2016,170,1.0,9.0,6.0,12.0,1.0,113.0,6.0,19.0,3.0,47.0,0.0,1.0,1.0,4.0,1.0,32.0,1.0,6.0,1.0
235699,2017,148,1.0,7.0,6.0,16.0,1.0,99.0,5.0,12.0,1.0,51.0,0.0,3.0,3.0,4.0,0.0,33.0,3.0,5.0,0.0
235699,2018,139,1.0,5.0,2.0,18.0,0.0,98.0,9.0,5.0,1.0,54.0,1.0,3.0,1.0,9.0,0.0,38.0,1.0,1.0,0.0
235699,2019,164,1.0,11.0,3.0,11.0,1.0,112.0,12.0,13.0,0.0,46.0,0.0,3.0,1.0,2.0,0.0,37.0,1.0,2.0,0.0
235699,2020,152,0.0,5.0,3.0,18.0,1.0,107.0,5.0,12.0,1.0,59.0,0.0,1.0,1.0,6.0,0.0,47.0,1.0,3.0,0.0
235750,2019,239,2.0,5.0,2.0,27.0,0.0,189.0,5.0,9.0,0.0,92.0,0.0,2.0,0.0,10.0,0.0,76.0,1.0,3.0,0.0
235750,2020,255,4.0,3.0,2.0,25.0,0.0,189.0,14.0,18.0,0.0,72.0,3.0,1.0,0.0,2.0,0.0,56.0,4.0,6.0,0.0
235769,2010,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235769,2011,23,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
235769,2012,31,0.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0
235769,2013,28,0.0,1.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
235769,2014,14,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
235769,2015,15,2.0,1.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,12.0,2.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0
236072,2013,118,1.0,18.0,14.0,5.0,0.0,47.0,0.0,33.0,0.0,29.0,1.0,5.0,0.0,1.0,0.0,12.0,0.0,10.0,0.0
236072,2014,121,4.0,9.0,8.0,6.0,0.0,66.0,11.0,17.0,0.0,35.0,0.0,3.0,1.0,1.0,0.0,22.0,5.0,3.0,0.0
236072,2015,135,0.0,21.0,7.0,10.0,0.0,62.0,13.0,22.0,0.0,29.0,0.0,6.0,1.0,2.0,0.0,14.0,2.0,4.0,0.0
236072,2016,137,1.0,11.0,10.0,12.0,0.0,70.0,14.0,17.0,2.0,34.0,0.0,4.0,2.0,0.0,0.0,19.0,2.0,5.0,2.0
236072,2017,120,0.0,11.0,8.0,8.0,1.0,63.0,11.0,17.0,1.0,31.0,0.0,4.0,1.0,1.0,0.0,18.0,3.0,3.0,1.0
236072,2018,97,1.0,7.0,8.0,8.0,1.0,44.0,13.0,15.0,0.0,33.0,1.0,2.0,0.0,2.0,0.0,19.0,3.0,6.0,0.0
236072,2019,99,1.0,15.0,8.0,8.0,1.0,46.0,13.0,6.0,1.0,25.0,0.0,6.0,1.0,2.0,0.0,13.0,2.0,1.0,0.0
236072,2020,113,3.0,13.0,4.0,17.0,0.0,49.0,14.0,13.0,0.0,34.0,1.0,6.0,0.0,4.0,0.0,13.0,6.0,4.0,0.0
236133,2010,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236133,2011,213,5.0,8.0,5.0,2.0,1.0,140.0,3.0,44.0,5.0,108.0,2.0,4.0,2.0,1.0,1.0,74.0,1.0,22.0,1.0
236133,2012,186,1.0,9.0,5.0,12.0,0.0,131.0,9.0,18.0,1.0,89.0,0.0,5.0,0.0,8.0,0.0,62.0,3.0,10.0,1.0
236133,2013,177,2.0,15.0,6.0,8.0,0.0,131.0,5.0,7.0,3.0,76.0,0.0,8.0,2.0,4.0,0.0,55.0,1.0,4.0,2.0
236133,2014,198,0.0,14.0,6.0,12.0,0.0,139.0,10.0,17.0,0.0,105.0,0.0,7.0,2.0,3.0,0.0,78.0,6.0,9.0,0.0
236133,2015,191,1.0,18.0,11.0,12.0,0.0,96.0,6.0,44.0,3.0,98.0,1.0,10.0,2.0,8.0,0.0,43.0,2.0,29.0,3.0
236133,2016,172,5.0,9.0,9.0,12.0,0.0,125.0,10.0,1.0,1.0,96.0,2.0,5.0,4.0,7.0,0.0,72.0,5.0,1.0,0.0
236133,2017,175,2.0,6.0,7.0,11.0,1.0,133.0,8.0,2.0,5.0,103.0,1.0,4.0,1.0,7.0,0.0,82.0,5.0,0.0,3.0
236133,2018,211,2.0,11.0,6.0,20.0,4.0,154.0,9.0,1.0,4.0,117.0,0.0,4.0,2.0,10.0,2.0,91.0,4.0,0.0,4.0
236133,2019,201,0.0,10.0,5.0,11.0,2.0,160.0,9.0,0.0,4.0,116.0,0.0,2.0,2.0,7.0,1.0,92.0,8.0,0.0,4.0
236133,2020,239,5.0,18.0,12.0,21.0,6.0,159.0,11.0,3.0,4.0,138.0,4.0,12.0,7.0,10.0,1.0,98.0,5.0,0.0,1.0
236188,2010,393,8.0,0.0,15.0,22.0,33.0,268.0,0.0,47.0,0.0,107.0,2.0,0.0,3.0,5.0,7.0,75.0,0.0,15.0,0.0
236188,2011,382,3.0,28.0,10.0,24.0,0.0,263.0,0.0,51.0,3.0,114.0,0.0,5.0,2.0,6.0,0.0,82.0,0.0,17.0,2.0
236188,2012,376,11.0,25.0,10.0,26.0,0.0,256.0,0.0,48.0,0.0,110.0,3.0,6.0,1.0,5.0,0.0,79.0,0.0,16.0,0.0
236188,2013,404,5.0,21.0,16.0,18.0,0.0,282.0,0.0,53.0,9.0,87.0,2.0,5.0,4.0,3.0,0.0,58.0,0.0,10.0,5.0
236188,2014,436,6.0,23.0,13.0,26.0,10.0,305.0,25.0,25.0,3.0,121.0,2.0,6.0,2.0,7.0,2.0,86.0,9.0,5.0,2.0
236188,2015,527,6.0,29.0,17.0,35.0,4.0,356.0,40.0,35.0,5.0,147.0,1.0,14.0,4.0,8.0,1.0,99.0,11.0,9.0,0.0
236188,2016,575,9.0,48.0,21.0,42.0,1.0,393.0,31.0,24.0,6.0,156.0,3.0,15.0,4.0,9.0,0.0,111.0,6.0,5.0,3.0
236188,2017,479,3.0,14.0,14.0,42.0,6.0,318.0,36.0,33.0,13.0,101.0,0.0,4.0,2.0,6.0,1.0,70.0,6.0,7.0,5.0
236188,2018,415,4.0,18.0,20.0,27.0,8.0,270.0,40.0,18.0,10.0,100.0,0.0,6.0,3.0,7.0,3.0,73.0,5.0,2.0,1.0
236188,2019,382,8.0,19.0,15.0,31.0,5.0,235.0,38.0,16.0,15.0,91.0,2.0,6.0,2.0,3.0,0.0,59.0,8.0,3.0,8.0
236188,2020,443,2.0,16.0,16.0,35.0,8.0,279.0,44.0,19.0,24.0,131.0,0.0,4.0,1.0,4.0,1.0,86.0,14.0,5.0,16.0
236230,2010,697,4.0,34.0,9.0,26.0,1.0,540.0,3.0,72.0,8.0,462.0,1.0,22.0,2.0,11.0,0.0,379.0,2.0,40.0,5.0
236230,2011,687,10.0,33.0,9.0,19.0,3.0,550.0,11.0,45.0,7.0,456.0,1.0,15.0,7.0,11.0,2.0,392.0,8.0,17.0,3.0
236230,2012,668,5.0,41.0,11.0,20.0,8.0,517.0,25.0,32.0,9.0,466.0,4.0,19.0,6.0,17.0,4.0,382.0,22.0,5.0,7.0
236230,2013,714,10.0,48.0,17.0,40.0,4.0,533.0,33.0,20.0,9.0,503.0,2.0,25.0,6.0,30.0,2.0,401.0,28.0,4.0,5.0
236230,2014,712,4.0,39.0,19.0,36.0,8.0,553.0,31.0,16.0,6.0,484.0,2.0,21.0,7.0,17.0,4.0,400.0,27.0,1.0,5.0
236230,2015,712,3.0,36.0,22.0,31.0,3.0,557.0,43.0,2.0,15.0,484.0,1.0,19.0,6.0,17.0,1.0,399.0,32.0,1.0,8.0
236230,2016,687,6.0,35.0,17.0,42.0,6.0,512.0,53.0,4.0,12.0,487.0,3.0,23.0,8.0,30.0,4.0,373.0,36.0,3.0,7.0
236230,2017,731,8.0,56.0,22.0,44.0,3.0,543.0,46.0,6.0,3.0,515.0,5.0,25.0,11.0,32.0,0.0,406.0,29.0,4.0,3.0
236230,2018,633,8.0,48.0,13.0,52.0,6.0,441.0,55.0,4.0,6.0,425.0,3.0,30.0,7.0,34.0,1.0,313.0,28.0,4.0,5.0
236230,2019,649,4.0,49.0,28.0,56.0,2.0,448.0,52.0,4.0,6.0,449.0,0.0,33.0,8.0,37.0,0.0,328.0,36.0,2.0,5.0
236230,2020,574,5.0,48.0,16.0,58.0,10.0,380.0,47.0,0.0,10.0,409.0,4.0,39.0,5.0,43.0,5.0,279.0,29.0,0.0,5.0
236258,2010,136,3.0,0.0,2.0,7.0,3.0,102.0,0.0,10.0,9.0,45.0,1.0,0.0,0.0,2.0,0.0,35.0,0.0,2.0,5.0
236258,2011,134,1.0,1.0,3.0,4.0,0.0,101.0,0.0,23.0,1.0,37.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,5.0,1.0
236258,2012,101,2.0,2.0,1.0,2.0,0.0,76.0,0.0,11.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0
236258,2013,115,3.0,2.0,0.0,5.0,0.0,76.0,0.0,14.0,15.0,32.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,5.0
236258,2014,124,5.0,1.0,1.0,11.0,0.0,86.0,8.0,6.0,6.0,36.0,2.0,0.0,0.0,3.0,0.0,23.0,1.0,1.0,6.0
236258,2015,111,3.0,1.0,0.0,11.0,0.0,79.0,6.0,8.0,3.0,36.0,0.0,1.0,0.0,7.0,0.0,22.0,2.0,3.0,1.0
236258,2016,149,3.0,2.0,0.0,10.0,0.0,96.0,15.0,13.0,10.0,43.0,0.0,0.0,0.0,3.0,0.0,26.0,3.0,5.0,6.0
236258,2017,150,9.0,3.0,2.0,20.0,0.0,84.0,14.0,6.0,12.0,43.0,1.0,2.0,0.0,1.0,0.0,28.0,5.0,2.0,4.0
236258,2018,143,11.0,0.0,8.0,20.0,0.0,65.0,14.0,5.0,20.0,54.0,4.0,0.0,1.0,2.0,0.0,31.0,4.0,2.0,10.0
236258,2019,178,6.0,3.0,6.0,15.0,2.0,94.0,21.0,6.0,25.0,82.0,1.0,2.0,1.0,5.0,2.0,45.0,10.0,2.0,14.0
236258,2020,184,6.0,3.0,5.0,23.0,0.0,88.0,25.0,11.0,23.0,84.0,2.0,2.0,3.0,9.0,0.0,37.0,10.0,6.0,15.0
236328,2010,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
236328,2011,669,9.0,53.0,24.0,30.0,3.0,497.0,0.0,49.0,4.0,490.0,5.0,38.0,20.0,22.0,1.0,374.0,0.0,28.0,2.0
236328,2012,677,12.0,62.0,19.0,21.0,6.0,522.0,0.0,33.0,2.0,521.0,10.0,48.0,10.0,13.0,6.0,408.0,0.0,24.0,2.0
236328,2013,641,8.0,55.0,15.0,28.0,10.0,473.0,0.0,52.0,0.0,501.0,5.0,49.0,11.0,22.0,8.0,366.0,0.0,40.0,0.0
236328,2014,676,2.0,32.0,6.0,35.0,1.0,540.0,50.0,6.0,4.0,514.0,0.0,27.0,4.0,19.0,0.0,420.0,35.0,6.0,3.0
236328,2015,719,3.0,37.0,12.0,43.0,1.0,547.0,67.0,5.0,4.0,563.0,2.0,32.0,5.0,27.0,1.0,443.0,46.0,4.0,3.0
236328,2016,625,1.0,37.0,6.0,42.0,1.0,495.0,42.0,0.0,1.0,499.0,1.0,29.0,4.0,31.0,1.0,401.0,32.0,0.0,0.0
236328,2017,684,1.0,32.0,3.0,50.0,0.0,534.0,60.0,2.0,2.0,534.0,0.0,27.0,2.0,38.0,0.0,422.0,41.0,2.0,2.0
236328,2018,631,2.0,50.0,7.0,49.0,0.0,450.0,71.0,0.0,2.0,477.0,1.0,34.0,3.0,35.0,0.0,346.0,56.0,0.0,2.0
236328,2019,667,1.0,62.0,4.0,43.0,0.0,490.0,58.0,7.0,2.0,508.0,1.0,46.0,4.0,33.0,0.0,372.0,45.0,6.0,1.0
236328,2020,663,0.0,48.0,7.0,51.0,0.0,494.0,54.0,6.0,3.0,511.0,0.0,37.0,6.0,32.0,0.0,397.0,33.0,4.0,2.0
236382,2015,147,0.0,12.0,15.0,12.0,0.0,87.0,8.0,12.0,1.0,82.0,0.0,6.0,2.0,8.0,0.0,51.0,6.0,9.0,0.0
236382,2016,158,2.0,16.0,18.0,11.0,0.0,89.0,1.0,21.0,0.0,97.0,2.0,9.0,10.0,3.0,0.0,61.0,0.0,12.0,0.0
236382,2017,150,2.0,20.0,21.0,14.0,2.0,72.0,5.0,14.0,0.0,94.0,1.0,16.0,12.0,8.0,1.0,44.0,3.0,9.0,0.0
236382,2018,164,2.0,21.0,21.0,12.0,1.0,90.0,8.0,9.0,0.0,94.0,1.0,16.0,9.0,6.0,1.0,52.0,4.0,5.0,0.0
236382,2019,134,0.0,20.0,12.0,18.0,2.0,64.0,11.0,7.0,0.0,85.0,0.0,12.0,8.0,12.0,0.0,43.0,6.0,4.0,0.0
236382,2020,139,1.0,24.0,17.0,17.0,0.0,64.0,9.0,7.0,0.0,79.0,0.0,13.0,7.0,11.0,0.0,37.0,6.0,5.0,0.0
236452,2010,133,4.0,15.0,9.0,13.0,0.0,80.0,2.0,2.0,8.0,64.0,2.0,7.0,5.0,6.0,0.0,41.0,1.0,1.0,1.0
236452,2011,176,2.0,19.0,4.0,11.0,4.0,118.0,2.0,9.0,7.0,85.0,1.0,9.0,1.0,6.0,2.0,57.0,1.0,4.0,4.0
236452,2012,208,2.0,20.0,7.0,20.0,3.0,138.0,13.0,3.0,2.0,113.0,0.0,8.0,3.0,7.0,1.0,82.0,8.0,2.0,2.0
236452,2013,243,4.0,24.0,18.0,17.0,14.0,139.0,19.0,8.0,0.0,116.0,3.0,11.0,8.0,5.0,8.0,62.0,15.0,4.0,0.0
236452,2014,197,3.0,18.0,12.0,22.0,6.0,116.0,17.0,3.0,0.0,94.0,1.0,6.0,4.0,10.0,4.0,59.0,9.0,1.0,0.0
236452,2015,178,1.0,12.0,16.0,24.0,9.0,99.0,12.0,5.0,0.0,88.0,0.0,7.0,2.0,11.0,7.0,51.0,8.0,2.0,0.0
236452,2016,237,2.0,21.0,16.0,32.0,4.0,136.0,19.0,6.0,1.0,131.0,1.0,12.0,4.0,19.0,1.0,79.0,11.0,3.0,1.0
236452,2017,230,0.0,13.0,16.0,36.0,7.0,132.0,22.0,3.0,1.0,136.0,0.0,9.0,4.0,21.0,0.0,89.0,11.0,1.0,1.0
236452,2018,229,1.0,12.0,7.0,39.0,12.0,125.0,23.0,8.0,2.0,141.0,1.0,7.0,4.0,23.0,4.0,82.0,13.0,5.0,2.0
236452,2019,158,0.0,11.0,6.0,24.0,4.0,87.0,17.0,8.0,1.0,106.0,0.0,7.0,3.0,19.0,1.0,60.0,9.0,6.0,1.0
236452,2020,153,1.0,9.0,5.0,23.0,12.0,83.0,14.0,2.0,4.0,94.0,1.0,6.0,4.0,13.0,7.0,52.0,7.0,0.0,4.0
236504,2010,130,3.0,0.0,19.0,12.0,41.0,51.0,0.0,3.0,1.0,27.0,0.0,0.0,3.0,2.0,12.0,9.0,0.0,1.0,0.0
236504,2011,193,4.0,27.0,19.0,14.0,0.0,83.0,0.0,12.0,34.0,38.0,1.0,8.0,3.0,3.0,0.0,20.0,0.0,3.0,0.0
236504,2012,166,2.0,34.0,24.0,14.0,0.0,62.0,0.0,16.0,14.0,20.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,3.0,1.0
236504,2013,146,2.0,28.0,24.0,20.0,0.0,50.0,0.0,21.0,1.0,42.0,0.0,13.0,5.0,5.0,0.0,8.0,0.0,10.0,1.0
236504,2014,157,5.0,31.0,27.0,15.0,0.0,55.0,9.0,15.0,0.0,41.0,1.0,6.0,6.0,3.0,0.0,17.0,2.0,6.0,0.0
236504,2015,156,5.0,26.0,22.0,14.0,0.0,58.0,4.0,24.0,3.0,63.0,1.0,14.0,8.0,5.0,0.0,21.0,1.0,10.0,3.0
236504,2016,162,1.0,25.0,23.0,15.0,1.0,62.0,8.0,25.0,2.0,63.0,0.0,7.0,8.0,4.0,0.0,29.0,3.0,11.0,1.0
236504,2017,208,2.0,32.0,39.0,26.0,6.0,66.0,15.0,22.0,0.0,85.0,1.0,13.0,17.0,10.0,1.0,26.0,5.0,12.0,0.0
236504,2018,203,2.0,32.0,28.0,25.0,6.0,75.0,16.0,16.0,3.0,64.0,1.0,11.0,6.0,10.0,1.0,22.0,5.0,6.0,2.0
236504,2019,193,4.0,35.0,33.0,27.0,1.0,53.0,25.0,13.0,2.0,63.0,2.0,13.0,10.0,5.0,1.0,18.0,8.0,5.0,1.0
236504,2020,188,0.0,38.0,20.0,32.0,3.0,56.0,23.0,16.0,0.0,75.0,0.0,19.0,7.0,12.0,2.0,22.0,8.0,5.0,0.0
236513,2010,365,3.0,0.0,35.0,16.0,44.0,185.0,0.0,41.0,41.0,89.0,1.0,0.0,7.0,2.0,18.0,35.0,0.0,6.0,20.0
236513,2011,317,1.0,44.0,26.0,9.0,0.0,138.0,0.0,27.0,72.0,103.0,0.0,12.0,2.0,2.0,0.0,32.0,0.0,7.0,48.0
236513,2012,255,1.0,49.0,31.0,15.0,0.0,126.0,0.0,31.0,2.0,30.0,0.0,7.0,0.0,1.0,0.0,19.0,0.0,3.0,0.0
236513,2013,267,5.0,49.0,33.0,17.0,0.0,115.0,0.0,41.0,7.0,66.0,2.0,20.0,5.0,4.0,0.0,24.0,0.0,7.0,4.0
236513,2014,281,0.0,38.0,40.0,18.0,1.0,149.0,16.0,12.0,7.0,69.0,0.0,13.0,7.0,2.0,1.0,34.0,3.0,3.0,6.0
236513,2015,298,2.0,46.0,49.0,29.0,0.0,121.0,38.0,11.0,2.0,67.0,1.0,13.0,7.0,9.0,0.0,29.0,4.0,2.0,2.0
236513,2016,278,4.0,34.0,36.0,30.0,1.0,128.0,33.0,11.0,1.0,65.0,0.0,10.0,4.0,8.0,0.0,29.0,8.0,5.0,1.0
236513,2017,255,6.0,42.0,36.0,21.0,3.0,100.0,27.0,20.0,0.0,63.0,2.0,13.0,8.0,6.0,1.0,23.0,5.0,5.0,0.0
236513,2018,208,3.0,36.0,39.0,23.0,2.0,79.0,17.0,9.0,0.0,56.0,1.0,9.0,8.0,5.0,0.0,19.0,9.0,5.0,0.0
236513,2019,158,1.0,23.0,35.0,11.0,1.0,60.0,19.0,7.0,1.0,52.0,1.0,13.0,11.0,3.0,0.0,18.0,3.0,3.0,0.0
236513,2020,187,2.0,28.0,30.0,14.0,0.0,68.0,29.0,14.0,2.0,51.0,0.0,16.0,7.0,2.0,0.0,20.0,2.0,3.0,1.0
236577,2010,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0
236577,2011,710,6.0,29.0,8.0,21.0,0.0,596.0,5.0,43.0,2.0,526.0,2.0,20.0,6.0,17.0,0.0,444.0,5.0,31.0,1.0
236577,2012,622,7.0,28.0,10.0,17.0,0.0,514.0,19.0,26.0,1.0,448.0,4.0,16.0,6.0,13.0,0.0,379.0,17.0,12.0,1.0
236577,2013,716,7.0,41.0,12.0,34.0,0.0,548.0,46.0,28.0,0.0,494.0,5.0,27.0,8.0,25.0,0.0,376.0,40.0,13.0,0.0
236577,2014,712,1.0,38.0,12.0,25.0,1.0,563.0,42.0,27.0,3.0,535.0,1.0,29.0,7.0,21.0,1.0,423.0,33.0,20.0,0.0
236577,2015,682,5.0,62.0,25.0,46.0,0.0,484.0,42.0,14.0,4.0,487.0,2.0,40.0,13.0,30.0,0.0,358.0,29.0,11.0,4.0
236577,2016,726,1.0,57.0,21.0,42.0,0.0,549.0,46.0,7.0,3.0,515.0,1.0,43.0,10.0,28.0,0.0,396.0,28.0,6.0,3.0
236577,2017,760,2.0,83.0,23.0,61.0,0.0,525.0,50.0,7.0,9.0,522.0,2.0,56.0,14.0,39.0,0.0,370.0,29.0,6.0,6.0
236577,2018,784,4.0,82.0,32.0,76.0,0.0,509.0,69.0,5.0,7.0,532.0,3.0,56.0,21.0,44.0,0.0,358.0,41.0,4.0,5.0
236577,2019,767,1.0,84.0,21.0,71.0,1.0,497.0,79.0,1.0,12.0,518.0,0.0,58.0,13.0,45.0,0.0,343.0,51.0,1.0,7.0
236577,2020,681,1.0,79.0,17.0,70.0,4.0,432.0,56.0,3.0,19.0,446.0,0.0,52.0,9.0,45.0,1.0,293.0,35.0,0.0,11.0
236595,2010,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0
236595,2011,739,9.0,166.0,35.0,55.0,0.0,425.0,0.0,39.0,10.0,522.0,5.0,119.0,28.0,41.0,0.0,296.0,0.0,26.0,7.0
